thread_id,turn_order,role,text,created_at
thread_2596495,6,brand,@395965 Let's take a further look into this. Please send us a DM with the email and phone number linked to your account.,Fri Nov 17 04:33:13 +0000 2017
thread_2596588,1,customer,@Uber_Support I guess I just forgot how doo doo brown your service was.,Fri Nov 17 03:28:19 +0000 2017
thread_2596588,2,brand,"@139193 Hi, Harrison. Please send us a DM with details on your support inquiry and we'll be glad to help. https://t.co/sd7yH5jmbJ",Fri Nov 17 03:47:50 +0000 2017
thread_2596588,3,customer,@Uber_Support That’s not true you’ll just send me a formatted tweet to complain in the app. That’s not helping not customer service. #DooDooBrown,Fri Nov 17 03:49:18 +0000 2017
thread_2597196,1,customer,"@Uber_Support hi team, I had raised a complaint request regarding my recent UberEATS order (done yesterday) wherein I was charged 18% GST whereas the actual bill only charged 5% GST. Please help.",Fri Nov 17 04:21:02 +0000 2017
thread_2597196,2,brand,@280267 We see your outreach and a member of our team will be following up via email as soon as possible. We appreciate your patience.,Fri Nov 17 04:28:54 +0000 2017
thread_2597218,1,customer,@115873 Need help with an UberEats situation. How can I go about this?,Fri Nov 17 04:11:07 +0000 2017
thread_2597218,2,brand,@735364 Oh no! Thanks for bringing this to our attention. DM us your account email along with details for assistance.,Fri Nov 17 04:13:25 +0000 2017
thread_2597979,1,customer,"@115873  and @115879 As someone who is considering being a driver in the future, is there going to be any support you might be able to hint at @115858 Carplay or @122609 Auto?",Fri Nov 17 04:42:41 +0000 2017
thread_2597979,2,brand,@735544 Happy to help! Please reach out to https://t.co/jjOMGmmMC9 so we can get in touch.,Fri Nov 17 04:56:17 +0000 2017
thread_2598623,1,customer,Where’s my order @115877,Fri Nov 17 05:15:48 +0000 2017
thread_2598623,2,brand,@735706 Here to help! Send us a note here; https://t.co/aZ6Ktyb1LN and our team will be able to assist!,Fri Nov 17 05:26:32 +0000 2017
thread_2598629,1,customer,@Uber_Support number,Fri Nov 17 05:18:16 +0000 2017
thread_2598629,2,brand,@735709 We see your outreach and a member of our team will be following up via email as soon as possible. We appreciate your patience.,Fri Nov 17 05:22:06 +0000 2017
thread_2599815,1,customer,"@115873, y’all are shady. I got $300 in gift cards for my bday which I entered into the app. I got the credit applied for 2 rides but today the GC numbers are gone and you charge my credit card. What’s up with that?",Fri Nov 17 06:12:38 +0000 2017
thread_2599815,2,brand,"@735968 Send us a note here; https://t.co/le5kv48epI, and our team will be able to help!",Fri Nov 17 06:19:24 +0000 2017
thread_2600932,1,customer,"Hi @Uber_Support, I have a problem with the price of one of my trips, where do I query it? Thanks.",Fri Nov 17 07:35:45 +0000 2017
thread_2600932,2,brand,@736208 Here to help! Send us a note at https://t.co/1xM0TILvAI so our team can connect right away.,Fri Nov 17 07:40:05 +0000 2017
thread_2600932,3,customer,"@Uber_Support Lovely, thank you.",Fri Nov 17 07:45:14 +0000 2017
thread_2602354,1,customer,@Uber_Support can you explain the pricing in 2 listed quotes ? Why price rose up from 79.** in course of one booking attempt. @744 madam it is high time this kind of looting of public be stopped. @144775 https://t.co/7xEwZJ0auX,Fri Nov 17 08:12:54 +0000 2017
thread_2602354,2,brand,@736507 Here to help! Check out https://t.co/kkAwlbpH4B for more information.,Fri Nov 17 08:16:51 +0000 2017
thread_2603195,1,customer,@Uber_Support Sirs. They have blocked me again.,Sun Nov 26 21:25:14 +0000 2017
thread_2603195,2,brand,"@710797 We see your DM, Abraham. Please respond via DM moving forward, we've provided the next steps to get this resolved.",Sun Nov 26 21:25:59 +0000 2017
thread_2603268,1,customer,@115873 your driver was a no show. Your service is getting as bad as taxis,Fri Nov 17 08:47:40 +0000 2017
thread_2603268,2,brand,@736683 Here to help! Please send us a note via https://t.co/593jusCquh so we can assist.,Fri Nov 17 08:49:09 +0000 2017
thread_2603268,3,customer,@Uber_Support I've ordered another. But this guy needs some retraining https://t.co/8cl98OGNnu,Fri Nov 17 08:51:04 +0000 2017
thread_2605311,1,customer,@115873 so this guy makes no attempt to pick me up yet I’m charged 2 $5 cancellation fees and support says that it fits within guidelines.,Mon Oct 30 19:55:43 +0000 2017
thread_2605311,2,brand,@737138 Let's take a closer look! Send us a DM with your email address so we can connect.,Mon Oct 30 20:20:03 +0000 2017
thread_2606744,1,customer,"@115873 you need to improve your system. You said 3 mins but the driver is so far away,.  :( https://t.co/KIckwRq6SI",Mon Oct 30 20:41:20 +0000 2017
thread_2606744,2,brand,@737444 We're here to help! Please send us a note via https://t.co/e8HVorX5rh so we can connect.,Mon Oct 30 21:00:13 +0000 2017
thread_2607535,1,customer,@115873 @Uber_Support I canceled the ride and never got in the car. I have tried contacting all day but no response. Customer service sucks,Mon Oct 30 21:19:55 +0000 2017
thread_2607535,2,brand,@737626 We're so sorry about that! Can you please send us a DM with your email address and additional details so we can assist?,Mon Oct 30 21:32:22 +0000 2017
thread_2607535,3,customer,@Uber_Support Already sent you a dm,Mon Oct 30 21:33:06 +0000 2017
thread_2609375,1,customer,"@115873 is an absolute fucking joke. Can’t unsubscribe to their emails badgering me to be a driver, my 2 credit cards both don’t work for lack of “verification”, a process you can’t do, and their ‘support’ is laughable. Fucking pathetic. All I want is a varsity burger.",Fri Nov 17 10:38:55 +0000 2017
thread_2609375,2,brand,@738028 We're here to help! Send us a DM with your email address and more details so we can follow up.,Fri Nov 17 10:42:20 +0000 2017
thread_2609375,3,customer,"@Uber_Support I’ve actually already messaged you on Facebook, and sent a message in the app, but haven’t got a reply. So why the fuck would Twitter DM be different? All you’ll do is say “sorry” and ask for my email. Not good enough",Fri Nov 17 10:44:51 +0000 2017
thread_2609375,4,brand,@738028 Happy to help! Please confirm your email address or phone number so we can further assist.,Fri Nov 17 10:47:00 +0000 2017
thread_2609381,1,customer,@Uber_Support hasn't sent me my bills in months! Repeated requests go unanswered.,Fri Nov 17 10:30:19 +0000 2017
thread_2609381,2,brand,@131094 Hi A$hWiNi! Find out more info here: https://t.co/mHNQLPUf5T,Fri Nov 17 10:39:53 +0000 2017
thread_2609381,3,customer,@Uber_Support I tried. 2 tickets raised too. You guys haven't helped,Fri Nov 17 10:40:36 +0000 2017
thread_2609401,1,customer,"@Uber_Support WTF?! I NEED to contact someone w/in UBER yet half your sites are down, there's no CS line listed anywhere and no driver info on most recent ride. Dude has my phone. HOW IS THIS A THING????",Fri Nov 17 10:22:43 +0000 2017
thread_2609401,2,brand,"@738032 We're here to help! Send us a note here, https://t.co/rOtqyWzf0B and so our team will assist.",Fri Nov 17 10:26:06 +0000 2017
thread_2609401,3,customer,@Uber_Support the ride wasn't under my name/account... why is it so #$%ING difficult to talk to a person to get the driver's info (3 hours ago) when it could've been resolved immediately????,Fri Nov 17 10:34:46 +0000 2017
thread_2609401,4,customer,"@Uber_Support And after telling me numerous times there's a fee... I'm met with ""Thank you.We'll call you momentarily to connect you with your driver."" IT'S MY PHONE THAT'S LOST!!!! OMFG! ahahahahahahahha",Fri Nov 17 10:36:17 +0000 2017
thread_2609401,5,customer,"@Uber_Support literally 2+ hours trying to find something, ANYTHING to resolve my issue, now it's almost 5am and, SHOCKING DEVELOPMENT, too late to find the driver and resolve the issue. jesus mf christ wtf kinda shit show are you running???",Fri Nov 17 10:40:03 +0000 2017
thread_2609401,6,brand,@738032 Happy to take a look. Send us a DM (direct message) with your email address so we can connect.,Fri Nov 17 10:43:26 +0000 2017
thread_2609401,7,customer,"@Uber_Support I'm sorry... I thought you said you were ""here to help"". Pretty sure all I just got was ""here's a website to not really help you at all even though had we provided this or a contact number 3 hours ago things could've gone differently.""",Fri Nov 17 10:44:23 +0000 2017
thread_2609401,8,brand,@738032 Due to our privacy policy we're not able to address these concerns over social. Please have the account holder (or the person you're writing in for) contact us at https://t.co/QDn91HzZV0 so we can assist them further. Please let us know if you have any other questions.,Fri Nov 17 10:50:18 +0000 2017
thread_2609401,9,customer,@Uber_Support LOTS OF QUESTIONS. IT'S MY PHONE!!!!,Fri Nov 17 10:59:01 +0000 2017
thread_2609401,10,customer,"@Uber_Support Due to your privacy policy, I'm sitting here for 3 straight hours without an avenue to resolve my issue and then met with ""sorry, policies and stuff"" when I do finally get a (policy regurgitating) person. WHAT THE ACUTAL FUCK?!?!?!?!",Fri Nov 17 11:00:56 +0000 2017
thread_2610792,1,customer,"@Uber_Support getting pathetic template reply on my issue with the trip, real help needed. Support marking issue resolved without even understanding issue.#uber #badsupport",Fri Nov 17 11:37:08 +0000 2017
thread_2610792,2,brand,@738319 Sorry to hear about that! Send us a DM with your email address so we can follow up.,Fri Nov 17 11:38:40 +0000 2017
thread_2613356,1,customer,@115873 what do you do when you’re charged and the driver cancels? It’s a $5 fee plus  $26 like wtf?,Fri Nov 17 13:10:09 +0000 2017
thread_2613356,2,brand,@738821 So sorry to hear that! Please send us a message here; https://t.co/QsI1vsvcif and we'd be happy to take a look.,Fri Nov 17 13:11:20 +0000 2017
thread_2613356,3,customer,@Uber_Support Thank you,Fri Nov 17 13:12:25 +0000 2017
thread_2616707,1,customer,@115873 @Uber_Support Seriously Uber? From BKC to Kurla then to Andheri West? One of the worst routes to pick. https://t.co/P7yJd4Hofm,Fri Nov 17 14:23:25 +0000 2017
thread_2616707,2,brand,@739590 We're here to help! Send us a note via https://t.co/593jusCquh so our team can connect.,Fri Nov 17 14:25:25 +0000 2017
thread_261903,1,customer,@115877 I would like to get my city up and running with UberEATS. How do I make this happen? Fernley NV 89408. The people want this,Thu Oct 05 19:54:08 +0000 2017
thread_261903,2,brand,@178370 We have followed up via DM.,Thu Oct 05 21:50:20 +0000 2017
thread_261905,1,customer,In an @115873 + driver has her baby in backseat? This is a 1st. Good thing we're a party of 3 + not 4....,Thu Oct 05 21:46:58 +0000 2017
thread_261905,2,brand,@178371 That doesn't sound right! Send us a note via https://t.co/fS660rQ8NQ so we can follow up.,Thu Oct 05 21:50:17 +0000 2017
thread_2619980,1,customer,@Uber_Support my girl friend has over 300 dollars worth of fraud charges from you and can't get anyone to help with this,Fri Nov 17 15:34:59 +0000 2017
thread_2619980,2,brand,"@740348 Due to our privacy policy, we will have to speak directly to the account holder. Please have them contact us via https://t.co/balq3Eyso6",Fri Nov 17 15:40:31 +0000 2017
thread_2619986,1,customer,"Pappu can't dance and @115873  cannot recognise my @116327  number

@Uber_Support cannot help so, can @120602 help me by sorting this issue with uber",Fri Nov 17 15:32:22 +0000 2017
thread_2619986,2,brand,@650040 We're here to help! Send us a DM with your email address and more details so we can assist.,Fri Nov 17 15:35:44 +0000 2017
thread_2619988,1,customer,Riding in shitty cars gives me motion sickness. Next time @115873 sends a Sentra I'm canceling the ride.,Fri Nov 17 15:33:12 +0000 2017
thread_2619988,2,brand,@740350 We're sorry to hear this was your experience. Contact us via https://t.co/aBEgvdNWQN and we'll be in touch.,Fri Nov 17 15:35:40 +0000 2017
thread_2620012,1,customer,@Uber_Support payment for my Uber has been hacked and I don’t what to do. Any advice?,Fri Nov 17 15:19:59 +0000 2017
thread_2620012,2,brand,"@740357 Here to help! Send us a note here, https://t.co/kGIXas5Cxg and our team will follow up.",Fri Nov 17 15:22:59 +0000 2017
thread_2621288,1,customer,@115873 u fucking suck. my first driver cancelled &amp; my second one has no idea what the fuck he’s doing. he drove past my address like 4 times. so uhhhh i’m losing time at work fuck u ❤️❤️,Fri Nov 17 16:09:49 +0000 2017
thread_2621288,2,brand,"@740658 Happy to help. Please go here https://t.co/h840Iouehc, so we can follow up.",Fri Nov 17 16:10:54 +0000 2017
thread_2622809,1,customer,"@Uber_Support 
The link which was provide to me didn't help. I want a call from your side. I have messaged my number",Fri Nov 17 16:19:30 +0000 2017
thread_2622809,2,customer,@Uber_Support Its urgent. Give me a call.,Fri Nov 17 16:26:56 +0000 2017
thread_2622809,3,brand,@740985 At this time we do not offer phone support but we're here to help. Please visit the link previously provided and a member of our team will follow up with you accordingly.,Fri Nov 17 16:36:15 +0000 2017
thread_262336,1,customer,@115873 - maybe ask your drivers to stop pulling over &amp; urinating anywhere they want. 2nd driver I've seen this week in San Francisco 😵😷 https://t.co/lZwzaxY510,Thu Oct 05 22:01:56 +0000 2017
thread_262336,2,brand,@178485 So sorry about that! Send us your email address so we can connect right away.,Thu Oct 05 22:11:33 +0000 2017
